hour,day_of_week,is_weekend,road_type,weather,temperature,precipitation,vehicle_count,free_flow_speed,avg_speed,delay_min,risk_score,congestion_level
0,1,0,Arterial,Clear,37.1,0.0,368,63.0,59.1,2.0,29,LOW
2,4,0,Urban,Storm,15.8,10.14,192,44.7,27.2,8.1,56,MEDIUM
14,5,1,Highway,Rain,30.9,1.89,1280,85.6,44.0,9.9,63,MEDIUM
23,4,0,Arterial,Fog,28.9,0.29,280,55.9,39.8,4.2,53,MEDIUM
7,1,0,Urban,Rain,36.5,4.65,219,38.7,30.9,1.4,26,LOW
3,1,0,Arterial,Clear,21.3,0.0,146,67.1,67.1,0.7,27,LOW
1,3,0,Highway,Clear,32.9,0.0,730,90.7,79.3,1.0,34,LOW
23,1,0,Urban,Clear,31.3,0.0,300,37.7,33.9,0.2,31,LOW
23,2,0,Highway,Clear,29.7,0.0,721,88.2,77.0,0.1,29,LOW
9,6,1,Highway,Clear,21.8,0.0,724,87.4,74.5,1.3,20,LOW
3,0,0,Urban,Fog,22.6,0.05,240,42.1,29.8,9.3,52,MEDIUM
2,1,0,Arterial,Storm,25.9,10.06,391,67.8,40.0,9.5,51,MEDIUM
1,4,0,Urban,Clear,24.5,0.0,162,40.4,35.8,0.1,12,LOW
16,5,1,Urban,Clear,36.8,0.0,765,43.3,10.2,26.0,80,HIGH
22,6,1,Highway,Clear,28.9,0.0,516,83.3,75.9,0.0,15,LOW
20,6,1,Highway,Clear,33.6,0.0,658,101.7,92.2,2.0,36,LOW
23,5,1,Highway,Clear,17.8,0.0,421,83.3,78.3,0.2,10,LOW
19,5,1,Highway,Clear,15.1,0.0,1090,96.1,68.8,8.3,42,MEDIUM
22,6,1,Arterial,Fog,26.8,0.41,514,61.4,40.4,7.3,63,MEDIUM
12,2,0,Arterial,Rain,19.1,1.58,1033,55.0,17.8,30.4,97,HIGH
4,4,0,Arterial,Rain,28.3,5.04,321,63.3,49.1,0.1,11,LOW
20,2,0,Highway,Clear,22.1,0.0,2198,89.9,13.8,29.5,73,HIGH
8,1,0,Arterial,Clear,30.1,0.0,1298,56.4,8.0,18.1,86,HIGH
21,0,0,Arterial,Clear,22.5,0.0,432,60.0,54.0,1.1,28,LOW
5,5,1,Arterial,Rain,31.9,6.53,245,53.4,44.5,0.3,37,LOW
4,4,0,Highway,Fog,21.8,0.41,281,87.6,65.8,1.3,10,LOW
9,5,1,Arterial,Clear,14.9,0.0,404,56.1,48.2,0.9,13,LOW
7,2,0,Highway,Rain,34.0,3.68,407,89.1,76.3,1.9,23,LOW
6,3,0,Arterial,Clear,22.6,0.0,330,53.1,50.1,1.3,9,LOW
6,1,0,Arterial,Clear,37.6,0.0,347,52.8,51.1,0.9,31,LOW
5,0,0,Highway,Rain,23.5,4.42,351,85.8,72.6,2.9,30,LOW
20,1,0,Arterial,Rain,22.2,5.42,1608,59.8,9.7,19.1,96,HIGH
19,3,0,Highway,Clear,26.0,0.0,2608,85.1,14.7,33.5,87,HIGH
2,0,0,Highway,Clear,24.1,0.0,470,92.3,86.7,0.4,31,LOW
18,3,0,Highway,Clear,28.9,0.0,1798,93.5,20.0,29.1,95,HIGH
21,1,0,Urban,Clear,30.8,0.0,233,37.5,32.9,1.1,22,LOW
14,2,0,Arterial,Fog,31.9,0.37,609,65.6,40.6,6.2,56,MEDIUM
3,6,1,Urban,Clear,27.4,0.0,136,39.1,39.1,1.5,31,LOW
11,1,0,Arterial,Clear,17.5,0.0,783,67.3,43.5,5.1,59,MEDIUM
5,1,0,Arterial,Clear,40.1,0.0,443,59.0,50.3,1.0,12,LOW
18,1,0,Arterial,Fog,25.4,0.23,1533,55.5,8.0,27.3,92,HIGH
3,4,0,Highway,Rain,25.0,0.61,325,96.1,82.2,2.1,31,LOW
14,3,0,Highway,Rain,27.4,1.3,1563,84.8,30.6,22.7,94,HIGH
8,3,0,Highway,Clear,26.2,0.0,1404,95.7,50.2,7.3,49,MEDIUM
4,5,1,Arterial,Fog,15.8,0.1,277,60.5,41.7,7.8,48,MEDIUM
12,3,0,Highway,Clear,32.0,0.0,1221,87.2,55.8,6.6,57,MEDIUM
22,5,1,Highway,Clear,22.3,0.0,308,86.2,78.8,2.6,27,LOW
17,4,0,Highway,Fog,25.7,0.18,2700,89.6,9.3,17.3,84,HIGH
4,2,0,Arterial,Clear,40.3,0.0,371,62.7,56.4,1.1,12,LOW
15,5,1,Arterial,Clear,34.6,0.0,838,59.8,35.1,7.4,52,MEDIUM
18,1,0,Urban,Clear,39.3,0.0,946,44.4,8.4,29.3,81,HIGH
13,2,0,Highway,Clear,23.3,0.0,980,84.1,64.9,0.2,12,LOW
15,6,1,Highway,Clear,33.1,0.0,1020,89.5,66.4,5.2,43,MEDIUM
14,4,0,Arterial,Fog,30.8,0.24,662,64.4,38.1,4.7,54,MEDIUM
21,3,0,Urban,Clear,27.6,0.0,243,36.4,34.6,1.7,30,LOW
3,5,1,Highway,Clear,22.7,0.0,393,95.2,91.0,2.0,10,LOW
6,1,0,Arterial,Rain,35.6,11.18,150,60.1,50.7,1.5,24,LOW
15,0,0,Arterial,Storm,24.4,34.06,828,60.4,21.0,19.6,97,HIGH
23,6,1,Highway,Clear,29.0,0.0,310,88.3,88.3,1.3,36,LOW
21,0,0,Highway,Clear,34.4,0.0,903,84.0,68.5,0.0,33,LOW
20,2,0,Highway,Clear,21.2,0.0,2291,89.6,9.9,34.6,82,HIGH
21,3,0,Urban,Clear,20.4,0.0,109,38.3,38.3,2.0,35,LOW
20,0,0,Arterial,Clear,45.6,0.0,1510,66.1,8.0,12.3,73,HIGH
7,2,0,Arterial,Clear,22.0,0.0,166,62.0,61.4,0.0,37,LOW
16,4,0,Arterial,Clear,39.3,0.0,917,60.1,31.2,7.8,53,MEDIUM
15,2,0,Arterial,Clear,27.6,0.0,1048,65.3,27.9,14.8,80,HIGH
22,6,1,Arterial,Clear,25.0,0.0,434,59.8,53.9,0.1,13,LOW
9,2,0,Highway,Clear,25.7,0.0,2329,93.5,14.5,21.6,84,HIGH
9,6,1,Highway,Clear,27.6,0.0,419,95.8,91.7,0.0,9,LOW
1,2,0,Highway,Clear,37.4,0.0,558,88.6,80.3,1.1,30,LOW
8,1,0,Arterial,Clear,33.3,0.0,1033,61.7,26.6,30.9,89,HIGH
16,2,0,Highway,Clear,26.5,0.0,949,87.8,72.0,1.1,9,LOW
10,5,1,Arterial,Clear,14.9,0.0,484,64.6,56.6,0.9,26,LOW
9,2,0,Highway,Rain,28.1,5.14,2445,89.9,10.6,24.1,76,HIGH
21,1,0,Urban,Clear,28.9,0.0,153,44.1,40.9,0.0,34,LOW
16,1,0,Highway,Clear,36.8,0.0,1306,91.0,53.4,8.7,46,MEDIUM
3,4,0,Highway,Clear,17.7,0.0,502,102.7,95.0,1.3,25,LOW
15,6,1,Urban,Clear,24.5,0.0,707,37.9,9.7,13.5,83,HIGH
19,3,0,Arterial,Rain,24.3,13.72,1076,63.4,21.1,26.9,86,HIGH
14,0,0,Urban,Clear,27.6,0.0,683,39.9,18.2,33.2,80,HIGH
20,0,0,Highway,Clear,28.6,0.0,1923,88.9,17.1,21.6,81,HIGH
4,2,0,Highway,Clear,31.1,0.0,632,80.5,71.6,0.9,19,LOW
5,4,0,Arterial,Storm,14.7,64.23,282,60.3,33.9,4.9,61,MEDIUM
16,2,0,Urban,Rain,29.2,7.58,638,37.1,15.9,27.6,96,HIGH
0,0,0,Highway,Clear,29.7,0.0,533,88.5,84.1,1.5,9,LOW
18,6,1,Urban,Clear,28.5,0.0,628,37.2,17.8,23.9,90,HIGH
3,6,1,Arterial,Storm,26.8,2.83,180,56.8,36.9,9.6,60,MEDIUM
16,6,1,Urban,Storm,10.0,7.55,620,36.8,15.5,23.2,84,HIGH
8,1,0,Arterial,Clear,32.0,0.0,1672,55.8,9.8,17.1,97,HIGH
23,3,0,Highway,Clear,21.2,0.0,407,82.0,75.3,2.4,31,LOW
1,4,0,Urban,Clear,32.3,0.0,190,41.1,34.2,0.4,18,LOW
7,1,0,Urban,Clear,36.8,0.0,254,40.1,37.7,0.8,14,LOW
14,3,0,Arterial,Clear,16.3,0.0,830,62.8,39.2,4.1,55,MEDIUM
6,4,0,Highway,Clear,32.1,0.0,642,88.0,77.8,1.3,28,LOW
5,4,0,Highway,Fog,19.4,0.27,351,86.7,68.4,1.2,32,LOW
0,0,0,Arterial,Clear,27.7,0.0,198,59.6,57.2,2.5,15,LOW
14,1,0,Highway,Rain,27.1,0.46,1472,93.5,39.6,17.4,85,HIGH
22,4,0,Arterial,Clear,33.3,0.0,194,61.2,58.8,1.0,8,LOW
6,5,1,Highway,Rain,32.3,5.79,419,90.1,75.0,1.8,37,LOW
16,6,1,Arterial,Clear,29.8,0.0,1160,62.7,18.8,12.1,89,HIGH
1,4,0,Highway,Clear,16.5,0.0,644,90.0,83.2,0.2,28,LOW
8,3,0,Arterial,Clear,10.4,0.0,1062,57.6,23.2,21.9,70,HIGH
8,0,0,Arterial,Clear,34.4,0.0,979,63.6,28.8,13.4,77,HIGH
12,2,0,Arterial,Fog,33.2,0.07,774,55.0,31.1,8.7,67,MEDIUM
5,6,1,Arterial,Clear,21.0,0.0,250,54.3,54.3,1.0,26,LOW
5,0,0,Highway,Clear,30.4,0.0,355,89.9,84.5,0.0,17,LOW
19,2,0,Arterial,Clear,26.5,0.0,1249,60.3,14.2,19.2,71,HIGH
19,1,0,Urban,Rain,35.6,1.69,623,40.7,17.3,32.3,92,HIGH
20,1,0,Arterial,Clear,28.6,0.0,908,58.7,32.1,7.6,41,MEDIUM
2,4,0,Urban,Clear,34.3,0.0,160,44.1,41.2,1.4,25,LOW
16,5,1,Arterial,Clear,23.7,0.0,700,54.0,42.2,1.9,33,LOW
16,1,0,Urban,Clear,30.0,0.0,418,40.4,32.2,0.6,15,LOW
11,4,0,Highway,Fog,25.1,0.03,950,93.8,56.1,6.4,50,MEDIUM
15,6,1,Arterial,Clear,23.7,0.0,715,65.5,44.4,4.6,45,MEDIUM
14,0,0,Arterial,Clear,11.7,0.0,776,65.3,42.1,8.1,57,MEDIUM
12,1,0,Highway,Clear,34.5,0.0,1551,84.5,38.2,22.9,83,HIGH
22,0,0,Arterial,Clear,40.2,0.0,351,61.4,49.5,1.6,17,LOW
0,0,0,Highway,Clear,18.3,0.0,472,88.9,82.4,1.4,15,LOW
16,5,1,Arterial,Clear,32.9,0.0,903,59.9,33.3,4.4,50,MEDIUM
2,1,0,Arterial,Clear,32.6,0.0,434,64.5,60.4,1.2,21,LOW
14,0,0,Arterial,Clear,24.4,0.0,520,67.6,55.7,0.7,29,LOW
3,5,1,Urban,Clear,22.8,0.0,274,40.8,37.7,0.6,10,LOW
3,5,1,Arterial,Clear,36.3,0.0,371,52.1,44.7,3.1,13,LOW
17,1,0,Arterial,Clear,35.5,0.0,1368,53.3,8.0,33.3,72,HIGH
16,5,1,Highway,Rain,31.2,2.6,1713,89.8,25.8,31.2,77,HIGH
18,1,0,Urban,Rain,24.4,3.18,696,43.0,19.8,31.7,93,HIGH
10,1,0,Arterial,Clear,35.6,0.0,950,56.9,29.0,9.3,58,MEDIUM
19,2,0,Arterial,Clear,22.1,0.0,1319,59.2,9.4,31.9,70,HIGH
2,0,0,Highway,Clear,37.9,0.0,645,98.1,88.0,0.6,17,LOW
7,3,0,Arterial,Storm,39.4,15.29,327,58.4,35.0,7.3,65,MEDIUM
13,1,0,Highway,Rain,36.3,1.45,1152,98.8,59.3,9.3,55,MEDIUM
0,0,0,Arterial,Clear,30.4,0.0,285,58.3,57.9,1.6,12,LOW
13,6,1,Urban,Clear,10.2,0.0,495,42.7,27.5,8.6,60,MEDIUM
1,5,1,Arterial,Clear,26.7,0.0,518,60.3,48.5,1.1,32,LOW
22,4,0,Arterial,Clear,40.4,0.0,304,63.1,59.5,2.5,35,LOW
3,1,0,Arterial,Rain,34.6,3.13,388,68.0,53.5,0.0,28,LOW
23,5,1,Arterial,Clear,31.0,0.0,403,61.7,55.1,0.8,31,LOW
18,5,1,Arterial,Rain,23.2,4.64,1062,65.0,26.0,19.2,72,HIGH
5,5,1,Arterial,Clear,35.2,0.0,433,56.4,52.3,1.0,8,LOW
0,5,1,Highway,Clear,17.0,0.0,687,85.3,73.2,0.3,36,LOW
16,5,1,Highway,Clear,26.8,0.0,1447,81.8,42.9,6.0,52,MEDIUM
7,1,0,Arterial,Clear,40.2,0.0,357,55.8,53.3,1.4,35,LOW
18,6,1,Arterial,Fog,22.4,0.38,1151,66.1,20.3,19.1,92,HIGH
20,3,0,Highway,Clear,32.3,0.0,2007,91.7,13.8,26.9,91,HIGH
0,2,0,Arterial,Clear,15.7,0.0,185,58.9,51.6,0.2,27,LOW
4,5,1,Highway,Clear,23.4,0.0,308,91.0,88.2,1.6,23,LOW
15,5,1,Highway,Clear,29.3,0.0,1317,93.4,54.2,6.9,58,MEDIUM
5,2,0,Arterial,Clear,30.5,0.0,418,63.1,53.8,2.6,31,LOW
7,6,1,Arterial,Storm,42.5,5.59,415,60.9,30.2,31.0,75,HIGH
12,6,1,Arterial,Clear,24.5,0.0,963,65.5,31.2,14.9,86,HIGH
15,1,0,Arterial,Clear,32.2,0.0,862,56.1,31.8,9.0,42,MEDIUM
2,0,0,Urban,Rain,32.0,0.25,311,38.9,28.2,9.5,66,MEDIUM
18,4,0,Arterial,Clear,23.9,0.0,1416,64.7,8.2,33.2,96,HIGH
11,4,0,Highway,Clear,34.7,0.0,1315,94.8,54.2,9.0,46,MEDIUM
15,0,0,Arterial,Clear,32.7,0.0,974,61.5,29.4,16.1,82,HIGH
10,1,0,Highway,Clear,26.1,0.0,1890,87.3,21.1,24.9,77,HIGH
9,4,0,Urban,Storm,29.4,2.38,1104,42.4,8.0,26.6,86,HIGH
19,6,1,Highway,Clear,21.3,0.0,1157,85.5,55.3,5.3,65,MEDIUM
3,2,0,Arterial,Clear,21.8,0.0,173,64.7,64.1,1.4,21,LOW
11,0,0,Highway,Clear,27.8,0.0,1150,97.6,64.4,6.9,51,MEDIUM
22,6,1,Urban,Clear,33.2,0.0,98,38.3,35.6,0.7,34,LOW
1,3,0,Highway,Clear,25.7,0.0,602,102.9,93.9,0.0,30,LOW
23,1,0,Urban,Clear,23.7,0.0,166,37.0,32.0,0.4,31,LOW
21,0,0,Highway,Rain,26.4,5.11,432,89.1,75.9,0.5,16,LOW
18,4,0,Highway,Clear,33.8,0.0,2121,88.9,12.2,20.9,85,HIGH
4,1,0,Highway,Clear,18.5,0.0,521,89.5,81.3,0.5,36,LOW
7,2,0,Urban,Clear,34.0,0.0,307,44.3,36.6,1.7,35,LOW
6,1,0,Urban,Clear,31.6,0.0,237,41.3,37.0,2.2,13,LOW
13,1,0,Highway,Clear,18.5,0.0,1059,85.8,63.9,9.3,65,MEDIUM
23,2,0,Highway,Clear,26.4,0.0,282,90.5,86.5,1.2,16,LOW
22,5,1,Arterial,Clear,32.5,0.0,390,62.7,59.0,0.7,22,LOW
2,2,0,Highway,Clear,14.6,0.0,391,92.6,89.9,0.6,31,LOW
17,6,1,Highway,Clear,20.8,0.0,1355,96.1,52.2,5.5,67,MEDIUM
15,1,0,Highway,Clear,17.3,0.0,1408,90.4,48.7,5.7,63,MEDIUM
22,2,0,Highway,Clear,24.0,0.0,577,94.0,85.9,1.1,31,LOW
18,5,1,Highway,Fog,35.3,0.19,1713,89.3,23.1,29.0,82,HIGH
18,6,1,Highway,Clear,33.6,0.0,1533,86.8,35.7,21.5,95,HIGH
17,0,0,Arterial,Fog,24.5,0.07,1179,55.4,10.2,22.1,70,HIGH
19,2,0,Urban,Clear,35.2,0.0,973,44.7,8.0,28.9,91,HIGH
15,2,0,Highway,Fog,32.6,0.09,1002,82.5,47.0,5.2,44,MEDIUM
7,1,0,Arterial,Clear,36.9,0.0,229,61.0,61.0,0.3,37,LOW
0,6,1,Highway,Clear,27.4,0.0,297,92.0,88.4,0.8,30,LOW
16,0,0,Arterial,Fog,31.8,0.38,733,56.1,30.0,5.1,58,MEDIUM
11,3,0,Highway,Clear,48.0,0.0,944,94.5,73.2,0.6,12,LOW
20,3,0,Arterial,Clear,25.8,0.0,1003,54.6,25.2,31.2,76,HIGH
10,4,0,Highway,Rain,27.5,3.2,2700,87.1,11.5,28.3,97,HIGH
4,2,0,Urban,Clear,26.9,0.0,279,42.9,36.0,1.8,19,LOW
11,2,0,Highway,Clear,27.4,0.0,1444,83.5,39.0,26.5,76,HIGH
16,0,0,Arterial,Clear,31.9,0.0,879,63.3,34.7,8.9,60,MEDIUM
5,5,1,Urban,Clear,28.4,0.0,171,43.3,43.3,0.5,22,LOW
0,3,0,Arterial,Clear,18.4,0.0,529,64.3,51.0,1.7,15,LOW
4,4,0,Arterial,Fog,28.1,0.25,322,61.5,44.6,9.0,59,MEDIUM
13,0,0,Urban,Clear,24.3,0.0,404,37.5,26.9,5.7,61,MEDIUM
4,2,0,Highway,Rain,15.9,3.41,402,85.0,72.2,1.4,18,LOW
21,3,0,Highway,Clear,36.0,0.0,559,87.5,81.2,1.6,31,LOW
23,6,1,Urban,Fog,24.3,0.07,105,30.8,23.8,1.2,19,LOW
0,4,0,Highway,Clear,30.7,0.0,440,90.1,83.0,1.1,28,LOW
17,1,0,Urban,Rain,10.0,1.34,1029,39.7,8.0,32.5,70,HIGH
15,3,0,Highway,Clear,31.5,0.0,1359,90.4,49.4,6.8,58,MEDIUM
8,4,0,Arterial,Rain,25.8,1.64,1190,59.0,13.9,15.3,82,HIGH
18,0,0,Arterial,Clear,17.1,0.0,1800,60.7,8.7,12.7,74,HIGH
21,1,0,Urban,Clear,24.1,0.0,166,40.2,40.2,1.1,18,LOW
4,4,0,Arterial,Clear,23.2,0.0,296,54.2,50.8,0.0,13,LOW
1,4,0,Highway,Clear,33.3,0.0,505,91.4,84.7,0.9,31,LOW
14,2,0,Arterial,Clear,28.6,0.0,634,59.9,47.0,1.5,28,LOW
6,5,1,Highway,Clear,17.3,0.0,489,81.4,74.4,0.1,8,LOW
3,3,0,Urban,Clear,31.1,0.0,226,42.7,38.0,2.8,28,LOW
0,2,0,Urban,Clear,13.5,0.0,299,39.1,29.6,2.0,30,LOW
12,6,1,Arterial,Clear,20.1,0.0,1352,62.5,8.0,31.7,75,HIGH
19,1,0,Urban,Clear,28.1,0.0,1110,39.9,8.0,18.6,97,HIGH
21,5,1,Highway,Rain,23.6,1.32,384,81.1,70.4,1.8,34,LOW
6,4,0,Arterial,Fog,36.3,0.43,276,61.0,47.5,2.0,16,LOW
14,2,0,Arterial,Clear,29.2,0.0,916,62.0,34.3,4.9,65,MEDIUM
22,5,1,Arterial,Clear,32.4,0.0,272,64.7,62.6,1.2,28,LOW
13,6,1,Highway,Clear,32.7,0.0,1353,94.6,51.4,5.2,44,MEDIUM
22,3,0,Urban,Rain,24.9,3.05,220,43.6,36.2,0.1,16,LOW
18,6,1,Highway,Clear,20.5,0.0,1049,93.7,62.8,9.1,43,MEDIUM
21,1,0,Arterial,Clear,27.7,0.0,183,58.0,54.2,1.2,13,LOW
23,0,0,Highway,Clear,34.1,0.0,508,87.7,82.1,0.6,25,LOW
19,2,0,Urban,Rain,26.4,4.57,964,43.0,8.0,24.0,74,HIGH
23,1,0,Highway,Clear,32.1,0.0,561,88.1,80.8,0.6,13,LOW
17,0,0,Arterial,Clear,27.8,0.0,1477,62.1,8.0,17.2,72,HIGH
9,2,0,Highway,Clear,17.1,0.0,2358,98.5,12.5,15.1,95,HIGH
8,1,0,Arterial,Clear,17.7,0.0,1566,57.5,8.0,23.5,77,HIGH
7,6,1,Highway,Clear,38.9,0.0,724,93.6,81.6,2.0,34,LOW
9,1,0,Arterial,Clear,19.8,0.0,1044,56.8,24.4,22.7,91,HIGH
16,5,1,Highway,Storm,23.5,4.7,1027,92.9,40.0,24.7,80,HIGH
1,6,1,Urban,Clear,34.4,0.0,168,44.8,42.9,0.2,30,LOW
5,2,0,Highway,Storm,19.7,5.07,571,96.7,55.8,8.0,42,MEDIUM
4,1,0,Highway,Clear,23.2,0.0,620,88.1,79.4,1.9,33,LOW
8,4,0,Arterial,Clear,26.5,0.0,998,66.3,29.6,29.4,71,HIGH
4,2,0,Highway,Fog,25.6,0.11,711,88.9,59.0,9.7,51,MEDIUM
17,1,0,Highway,Clear,21.2,0.0,2332,101.4,16.7,24.3,80,HIGH
19,5,1,Urban,Clear,26.6,0.0,521,40.1,25.2,5.1,41,MEDIUM
8,0,0,Urban,Fog,32.8,0.34,709,42.0,12.5,26.2,92,HIGH
16,0,0,Arterial,Clear,27.1,0.0,655,62.5,47.5,1.6,36,LOW
16,4,0,Highway,Clear,23.4,0.0,914,84.5,68.6,1.6,16,LOW
11,2,0,Highway,Fog,34.6,0.17,981,96.9,57.9,6.2,65,MEDIUM
6,5,1,Arterial,Clear,39.9,0.0,144,60.9,60.9,0.0,37,LOW
2,1,0,Highway,Clear,34.7,0.0,464,87.2,81.3,0.4,27,LOW
9,1,0,Urban,Rain,20.1,1.82,796,37.7,8.4,19.8,71,HIGH
1,0,0,Highway,Clear,20.3,0.0,396,87.0,84.8,0.5,15,LOW
2,5,1,Urban,Clear,31.1,0.0,137,39.8,37.9,0.7,30,LOW
15,6,1,Arterial,Rain,29.2,4.32,884,55.7,24.8,13.2,82,HIGH
1,4,0,Urban,Clear,19.4,0.0,198,37.6,34.1,0.8,28,LOW
23,0,0,Highway,Rain,30.0,12.49,772,81.4,60.8,9.0,67,MEDIUM
9,0,0,Urban,Fog,28.7,0.08,721,37.6,14.2,32.6,72,HIGH
5,4,0,Highway,Clear,38.3,0.0,698,96.8,83.7,1.6,17,LOW
21,2,0,Arterial,Clear,25.0,0.0,308,64.8,63.8,0.9,18,LOW
10,1,0,Urban,Clear,37.7,0.0,757,40.8,11.7,23.1,70,HIGH
22,2,0,Highway,Clear,38.0,0.0,760,100.5,86.8,0.8,9,LOW
6,5,1,Arterial,Fog,23.3,0.03,242,64.9,50.5,0.5,22,LOW
14,6,1,Arterial,Clear,30.5,0.0,530,61.7,51.7,1.4,16,LOW
5,3,0,Highway,Clear,26.5,0.0,382,92.7,87.8,1.7,15,LOW
19,3,0,Arterial,Clear,26.2,0.0,1800,60.4,8.0,24.8,79,HIGH
8,3,0,Highway,Rain,29.7,0.76,2052,83.7,12.9,13.3,93,HIGH
21,4,0,Arterial,Clear,22.5,0.0,398,58.9,53.1,1.0,9,LOW
19,0,0,Arterial,Rain,16.8,4.65,1171,49.6,15.4,20.6,73,HIGH
11,6,1,Arterial,Clear,24.3,0.0,179,55.6,54.4,0.1,8,LOW
18,2,0,Highway,Rain,36.3,0.76,1772,96.9,25.6,14.9,89,HIGH
19,1,0,Urban,Clear,26.6,0.0,755,40.2,9.3,33.6,81,HIGH
2,3,0,Urban,Clear,27.8,0.0,181,36.8,35.7,0.0,13,LOW
14,2,0,Arterial,Rain,33.5,3.07,685,62.1,42.3,6.6,61,MEDIUM
1,3,0,Arterial,Clear,16.8,0.0,233,62.4,59.7,1.8,16,LOW
20,6,1,Arterial,Clear,31.1,0.0,175,66.2,63.0,0.2,24,LOW
1,3,0,Arterial,Fog,39.7,0.3,241,67.1,49.0,7.2,51,MEDIUM
21,1,0,Arterial,Clear,28.6,0.0,215,63.1,59.5,0.0,25,LOW
2,5,1,Highway,Clear,14.5,0.0,359,82.4,76.9,0.0,34,LOW
5,5,1,Arterial,Clear,27.5,0.0,392,69.1,63.3,0.0,20,LOW
14,6,1,Highway,Rain,32.3,1.22,1608,96.8,35.4,26.9,94,HIGH
9,5,1,Highway,Clear,28.8,0.0,733,94.2,81.5,0.2,35,LOW
8,4,0,Arterial,Clear,29.9,0.0,1320,59.9,10.4,22.2,71,HIGH
0,0,0,Arterial,Clear,30.7,0.0,173,53.8,51.7,1.2,24,LOW
15,4,0,Arterial,Clear,21.5,0.0,626,57.8,42.5,6.6,57,MEDIUM
5,2,0,Arterial,Rain,22.3,0.25,554,59.8,43.8,4.7,45,MEDIUM
8,4,0,Urban,Clear,25.4,0.0,875,38.8,8.0,24.0,93,HIGH
3,2,0,Arterial,Clear,30.7,0.0,454,64.4,55.3,0.9,34,LOW
1,2,0,Arterial,Clear,19.7,0.0,212,59.7,53.6,1.0,22,LOW
3,0,0,Highway,Clear,42.4,0.0,288,86.1,85.4,0.5,23,LOW
0,1,0,Highway,Storm,11.0,7.09,379,92.5,60.8,4.2,54,MEDIUM
18,6,1,Highway,Clear,16.1,0.0,1418,85.9,45.3,4.2,62,MEDIUM
9,0,0,Arterial,Clear,31.9,0.0,1200,53.5,12.2,14.7,81,HIGH
20,6,1,Urban,Clear,31.3,0.0,143,41.5,40.1,1.4,11,LOW
14,5,1,Highway,Rain,27.5,0.72,1647,89.6,26.7,34.5,76,HIGH
21,5,1,Arterial,Clear,32.7,0.0,347,60.6,58.5,1.5,10,LOW
18,4,0,Highway,Clear,32.0,0.0,2087,96.9,12.6,22.1,90,HIGH
15,2,0,Highway,Fog,28.0,0.09,1371,91.3,37.6,31.6,79,HIGH
20,3,0,Urban,Rain,29.9,2.59,1200,41.7,8.0,12.2,72,HIGH
23,3,0,Arterial,Rain,10.0,3.91,481,60.1,44.3,9.2,42,MEDIUM
21,6,1,Highway,Clear,27.1,0.0,652,94.0,86.1,0.5,25,LOW
3,2,0,Arterial,Fog,27.7,0.04,325,51.5,39.2,0.0,15,LOW
1,6,1,Arterial,Clear,41.4,0.0,472,56.9,48.7,1.2,23,LOW
12,0,0,Arterial,Clear,22.2,0.0,763,58.5,39.0,5.9,45,MEDIUM
0,1,0,Highway,Clear,27.7,0.0,283,87.6,82.7,0.4,8,LOW
16,0,0,Arterial,Clear,38.0,0.0,992,56.8,22.6,26.0,86,HIGH
12,2,0,Highway,Rain,31.9,3.02,1400,89.6,42.3,27.1,96,HIGH
3,2,0,Urban,Clear,28.2,0.0,257,39.6,34.8,0.0,26,LOW
6,1,0,Arterial,Rain,34.7,0.99,427,59.7,45.0,1.5,16,LOW
16,6,1,Arterial,Rain,22.5,3.92,927,60.8,30.5,6.3,50,MEDIUM
8,4,0,Highway,Clear,40.1,0.0,2021,92.5,14.0,27.1,85,HIGH
3,4,0,Highway,Rain,32.5,5.82,589,86.1,67.6,0.5,18,LOW
18,1,0,Highway,Clear,16.6,0.0,2423,87.4,14.5,13.8,80,HIGH
0,4,0,Urban,Clear,23.8,0.0,188,42.8,39.8,1.3,34,LOW
9,3,0,Highway,Rain,12.9,5.76,1919,85.3,15.4,17.5,96,HIGH
3,4,0,Highway,Clear,33.6,0.0,525,86.0,77.4,1.0,37,LOW
8,4,0,Urban,Clear,31.9,0.0,823,37.7,8.0,34.7,84,HIGH
12,4,0,Arterial,Clear,24.8,0.0,966,59.2,30.3,6.6,54,MEDIUM
13,3,0,Urban,Fog,36.4,0.18,506,43.0,21.7,5.7,42,MEDIUM
9,6,1,Highway,Clear,27.4,0.0,448,92.6,85.2,1.4,31,LOW
5,4,0,Arterial,Clear,46.4,0.0,407,56.5,55.7,0.3,22,LOW
15,5,1,Arterial,Clear,19.6,0.0,976,67.3,31.9,22.0,75,HIGH
5,3,0,Urban,Rain,32.5,2.93,301,37.9,28.0,5.4,55,MEDIUM
16,1,0,Highway,Clear,25.2,0.0,1613,81.9,31.2,34.5,93,HIGH
9,0,0,Arterial,Clear,23.3,0.0,1325,67.3,10.7,34.2,85,HIGH
17,1,0,Urban,Clear,26.8,0.0,886,37.5,8.0,12.9,78,HIGH
21,0,0,Arterial,Clear,30.6,0.0,371,59.6,56.4,1.5,19,LOW
17,1,0,Arterial,Clear,28.4,0.0,1592,59.5,9.9,27.5,79,HIGH
2,5,1,Highway,Clear,32.7,0.0,688,92.9,83.4,1.0,22,LOW
19,0,0,Highway,Clear,32.2,0.0,1990,80.8,12.2,19.3,77,HIGH
